url,filename,title,date_published,category,size_str,size_bytes,page_url,first_seen,local_path,source
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2026-03/Registro%20de%20solicitudes%20de%20bloqueos%20al%2002%20de%20marzo%20de%202026.xlsx,Registro de solicitudes de bloqueos al 02 de marzo de 2026.xlsx,Registro de solicitudes de bloqueo electrónico temporal a proveedores de internet (ISP),2026-03-02,,43.06 KB,44093,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2026-03-02/Registro de solicitudes de bloqueos al 02 de marzo de 2026.xlsx,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2026-01/TARIFARIO%202026_0.pdf,TARIFARIO 2026_0.pdf,Tasas y Tarifas 2026 establecidas en moneda nacional de los servicios administrados por URSEC,2026-01-30,Tasas y tarifas,692.57 KB,709191,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2026-01-30/TARIFARIO 2026_0.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Listado%20Aeronaves%20Octubre%202025.pdf,Listado Aeronaves Octubre 2025.pdf,Estaciones a bordo de aeronaves Pdf,2025-10-24,Servicio móvil aeronáutico,187.81 KB,192317,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-24/Listado Aeronaves Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Listado%20Aeronaves%20Octubre%202025.ods,Listado Aeronaves Octubre 2025.ods,Estaciones a bordo de aeronaves ods,2025-10-24,Servicio móvil aeronáutico,24.66 KB,25251,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-24/Listado Aeronaves Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Embarcaciones%20Vigentes%20Octubre%202025.pdf,Embarcaciones Vigentes Octubre 2025.pdf,Estaciones a bordo de embarcaciones Pdf,2025-10-24,Móvil marítimo,264.15 KB,270489,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-24/Embarcaciones Vigentes Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Embarcaciones%20Vigentes%20Octubre%202025.ods,Embarcaciones Vigentes Octubre 2025.ods,Estaciones a bordo de embarcaciones Ods,2025-10-24,Móvil marítimo,24.43 KB,25016,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-24/Embarcaciones Vigentes Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20Distintivo%20Especial%20Octubre%202025.pdf,Nomina Distintivo Especial Octubre 2025.pdf,Listado de Distintivos Especiales asignados a Radioaficionados en pdf,2025-10-16,Radioaficionados,220.26 KB,225546,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina Distintivo Especial Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20Distintivo%20Especial%20Octubre%202025.ods,Nomina Distintivo Especial Octubre 2025.ods,Listado de Distintivos Especiales asignados a Radioaficionados en ods,2025-10-16,Radioaficionados,20.49 KB,20981,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina Distintivo Especial Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20RCH%20Octubre%202025.pdf,Nomina RCH Octubre 2025.pdf,Datos de contacto de Radio Clubes Habilitados en pdf,2025-10-16,,259.15 KB,265369,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina RCH Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20RCH%20Octubre%202025.ods,Nomina RCH Octubre 2025.ods,Datos de contacto de Radio Clubes Habilitados en ods,2025-10-16,,26.47 KB,27105,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina RCH Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20CX%20Vigentes%20Octubre%202025.pdf,Nomina CX Vigentes Octubre 2025.pdf,Registro de radioaficionados a octubre de 2025 en pdf,2025-10-16,Radioaficionados,905 KB,926720,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina CX Vigentes Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20CX%20Vigentes%20Octubre%202025.ods,Nomina CX Vigentes Octubre 2025.ods,Registro de radioaficionados a octubre de 2025 en ods,2025-10-16,Radioaficionados,56.83 KB,58193,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina CX Vigentes Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20Vigentes%20Radio%20operadores%20Octubre%202025.pdf,Nomina Vigentes Radio operadores Octubre 2025.pdf,Certificados de operadores de móvil aeronáutico y móvil marítimo pdf,2025-10-16,Radiocomunicaciones,228.22 KB,233697,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina Vigentes Radio operadores Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Nomina%20Vigentes%20Radio%20operadores%20Octubre%202025.ods,Nomina Vigentes Radio operadores Octubre 2025.ods,Certificados de operadores de móvil aeronáutico y móvil marítimo pdf,2025-10-16,Radiocomunicaciones,18.63 KB,19077,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Nomina Vigentes Radio operadores Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Vigentes%20CVC%20Octubre%202025.pdf,Vigentes CVC Octubre 2025.pdf,Listado de estaciones de banda ciudadana pdf,2025-10-16,Banda ciudadana,202.57 KB,207431,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Vigentes CVC Octubre 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-10/Vigentes%20CVC%20Octubre%202025.ods,Vigentes CVC Octubre 2025.ods,Listado de estaciones de banda ciudadana ods,2025-10-16,Banda ciudadana,20.19 KB,20674,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-10-16/Vigentes CVC Octubre 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-07/IMT%20SAE.pdf,IMT SAE.pdf,Frecuencias IMT,2025-07-14,Telecomunicaciones móviles,98.79 KB,101160,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos,2026-04-11,downloads/2025-07-14/IMT SAE.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-08/Nomina%20Sat%C3%A9lites%20junio%202025.pdf,Nomina Satélites junio 2025.pdf,NÓMINA DE PERMISOS ANUALES DE SATÉLITES GEOESTACIONARIOS PDF,2025-06-30,Satélites comerciales,67.99 KB,69621,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2025-06-30/Nomina Satélites junio 2025.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2025-08/Nomina%20Sat%C3%A9lites%20junio%202025.ods,Nomina Satélites junio 2025.ods,NÓMINA DE PERMISOS ANUALES DE SATÉLITES GEOESTACIONARIOS ODS,2025-06-30,Satélites comerciales,17.62 KB,18042,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2025-06-30/Nomina Satélites junio 2025.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2024-10/ANONIMIZADO_ACCESO_INTERNET_2024_09.pdf,ANONIMIZADO_ACCESO_INTERNET_2024_09.pdf,Acceso a Internet (alámbrico): análisis de la evolución del mercado uruguayo datos a septiembre de 2024,2024-10-03,Informes,768.13 KB,786565,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2024-10-03/ANONIMIZADO_ACCESO_INTERNET_2024_09.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2024-09/Titularidad%20de%20medios%20al%2015%2005%202024.xlsx,Titularidad de medios al 15 05 2024.xlsx,Titularidad de medios al 15 05 2024,2024-05-15,Radiodifusión y TV Abonados,102.55 KB,105011,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2024-05-15/Titularidad de medios al 15 05 2024.xlsx,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2023-06/Tabla_de%20Radiodifusi%C3%B3n%20y%20TV%20Abonados%20al%2016%20de%20junio%20de%202023.xlsx,Tabla_de Radiodifusión y TV Abonados al 16 de junio de 2023.xlsx,Emisoras de Radiodifusión y TV Abonados al 16_06_2023,2023-06-16,Radiodifusión y TV Abonados,67.63 KB,69253,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2023-06-16/Tabla_de Radiodifusión y TV Abonados al 16 de junio de 2023.xlsx,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-11/Visanet-Fiserv%20WEB.pdf,Visanet-Fiserv WEB.pdf,Convenio de interconexión entre Compañía Uruguaya de Medios de Procesamiento S.A y First Data Uruguay Srl,2022-11-17,Convenio operadores de pago,1.05 MB,1101004,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2022-11-17/Visanet-Fiserv WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-11/Scotiabank%20-%20Fiserv%20WEB.pdf,Scotiabank - Fiserv WEB.pdf,Convenio de interconexión entre Scotiabank Uruguay S.A y Firstdata,2022-11-15,Convenio operadores de pago,1.93 MB,2023751,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2022-11-15/Scotiabank - Fiserv WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-11/Getnet-Fiserv%20WEB.pdf,Getnet-Fiserv WEB.pdf,Acuerdo de interconexión entre Getnet y Fiserv,2022-10-17,Convenio operadores de pago,5.04 MB,5284823,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2022-10-17/Getnet-Fiserv WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-10/OCA-FISERV%20WEB.pdf,OCA-FISERV WEB.pdf,Convenio de interconexión entre OCA. S.A y FIRST DATA URUGUAY SRL,2022-10-13,Convenio operadores de pago,1.34 MB,1405091,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=1,2026-04-11,downloads/2022-10-13/OCA-FISERV WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-10/PassCard-FData%20WEB.pdf,PassCard-FData WEB.pdf,Convenio de interconexión entre PassCard S.A. y First Data Uruguay S.R.L.,2022-10-07,Convenio operadores de pago,4.61 MB,4833935,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-10-07/PassCard-FData WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-10/Convenio%20Socur-Fiserv%20WEB.pdf,Convenio Socur-Fiserv WEB.pdf,Convenio de interconexión entre First Data Uruguay S.A. y Socur S.A,2022-10-03,Acuerdo de operadores de pago,1.04 MB,1090519,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-10-03/Convenio Socur-Fiserv WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2020-12/Visanet_Geocom%20-WEB.pdf,Visanet_Geocom -WEB.pdf,Visanet_Geocom,2022-08-30,Convenios operadores de pago,2.93 MB,3072327,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-08-30/Visanet_Geocom -WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-08/Adenda.pdf,Adenda.pdf,Adenda al convenio,2022-08-30,Convenios operadores de pago,779.35 KB,798054,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-08-30/Adenda.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/Socur-Visanet%20WEB.pdf,Socur-Visanet WEB.pdf,Convenio SOCUR S.A - VISANET,2022-03-22,Convenio operadores de pago,1.82 MB,1908408,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-03-22/Socur-Visanet WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/Visanet-Sarea%20WEB.pdf,Visanet-Sarea WEB.pdf,Convenio SAREA - VISA,2022-03-10,Convenio operadores de pago,1.09 MB,1142947,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-03-10/Visanet-Sarea WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/Visanet-OCA%20WEB.pdf,Visanet-OCA WEB.pdf,Convenio VISANET - OCA S.A,2022-01-25,Convenio operadores de pago,1.49 MB,1562378,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-01-25/Visanet-OCA WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/OCA-Visanet%20WEB.pdf,OCA-Visanet WEB.pdf,Convenio OCA S.A - VISANET,2022-01-25,Convenio operadores de pago,1.5 MB,1572864,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-01-25/OCA-Visanet WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/Cabal-Visanet%20WEB.pdf,Cabal-Visanet WEB.pdf,Convenio CABAL URUGUAY S.A - COMPAÑÍA URUGUAYA DE MEDIOS DE PROCESAMIENTO S.A,2022-01-25,Convenio operadores de pago,1.51 MB,1583349,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-01-25/Cabal-Visanet WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-12/Fist%20Data-Visanet%20WEB.pdf,Fist Data-Visanet WEB.pdf,Convenio FIRST DATA SRL - VISANET,2022-01-25,Convenio operadores de pago,1.58 MB,1656750,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=2,2026-04-11,downloads/2022-01-25/Fist Data-Visanet WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-01/Cr%C3%A9d.Directos%20-%20First%20Data%20WEB.pdf,Créd.Directos - First Data WEB.pdf,Convenio de interconexión entre CRÉDITOS DIRECTOS S.A y FIRST DATA URUGUAY S.A,2022-01-14,Convenio operadores de pago,460.41 KB,471459,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2022-01-14/Créd.Directos - First Data WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2022-01/First%20Data-Club%20del%20Este%20WEB.pdf,First Data-Club del Este WEB.pdf,"Convenio de interconexión entre S.A CIA, CLUB DEL ESTE y FIRS DATA URUGUAY S.A",2022-01-04,Convenio operadores de pago,739.29 KB,757032,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2022-01-04/First Data-Club del Este WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-12/FirstData-Cabal.pdf,FirstData-Cabal.pdf,Convenio de interconexión entre First Data Uruguay S.R.L. y Cabal Uruguay S.R.L.,2021-12-21,Convenio operadores de pago,1.19 MB,1247805,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2021-12-21/FirstData-Cabal.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Phoenix%20SA-OCA%20SA%20WEB.pdf,Phoenix SA-OCA SA WEB.pdf,Convenio Phoenix SA -Oca SA WEB,2020-12-07,Convenios operadores de pago,536.26 KB,549130,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2020-12-07/Phoenix SA-OCA SA WEB.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2020-03/Registro%20Radios%20Tem%C3%A1ticas%20al%2020.03.2020.pdf,Registro Radios Temáticas al 20.03.2020.pdf,Registro de Radios Temáticas al 20.03.2020,2020-03-20,,153.25 KB,156928,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2020-03-20/Registro Radios Temáticas al 20.03.2020.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2019-03/DATOS%20TECNICOS%20AM-FM-TV%200001.ods,DATOS TECNICOS AM-FM-TV 0001.ods,DATOS TECNICOS AM-FM-TV 0001.ods,2019-03-15,Radiodifusión,57.85 KB,59238,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2019-03-15/DATOS TECNICOS AM-FM-TV 0001.ods,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Phoenix%2BS.A%2Bcon%2BCr%C3%A9ditos%2BDirectos%2BS.A.pdf,Phoenix+S.A+con+Créditos+Directos+S.A.pdf,Convenio de interconexión entre Phoenix y Créditos Directos,2018-12-19,Convenios operadores de pago,127.82 KB,130887,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2018-12-19/Phoenix+S.A+con+Créditos+Directos+S.A.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Convenio%20de%20interconexi%C3%B3n%20entre%20Hosting%20y%20Pass%20Card.pdf,Convenio de interconexión entre Hosting y Pass Card.pdf,Convenio de interconexión entre Hosting y Pass Card,2018-12-17,Convenios operadores de pago,105.79 KB,108328,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=3,2026-04-11,downloads/2018-12-17/Convenio de interconexión entre Hosting y Pass Card.pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Abitab%2BS.A.Cr%C3%A9ditos%2BDirectos%2BS.A..pdf,Abitab+S.A.Créditos+Directos+S.A..pdf,Convenio de Interconexión Abitab S.A. - Créditos Directos S.A.,2018-12-06,Convenios operadores de pago,317.18 KB,324792,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=4,2026-04-11,downloads/2018-12-06/Abitab+S.A.Créditos+Directos+S.A..pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Cabal%2BS.A.%2BAbitab%2BS.A..pdf,Cabal+S.A.+Abitab+S.A..pdf,Acuerdo de Interconexión Cabal Uruguay S.A. - Abitab S.A.,2018-12-06,Convenios operadores de pago,400.16 KB,409763,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=4,2026-04-11,downloads/2018-12-06/Cabal+S.A.+Abitab+S.A..pdf,datos
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2021-01/Acuerdo%20de%20Interconexion%20Cabal%20S.A.%20-%20Phoenix%20S.A.%20accesible.pdf,Acuerdo de Interconexion Cabal S.A. - Phoenix S.A. accesible.pdf,Acuerdo de Interconexión Cabal Uruguay S.A. - Phoenix S.A.,2018-12-06,Convenios operadores de pago,394.2 KB,403660,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/datos-y-estadisticas/datos?page=4,2026-04-11,downloads/2018-12-06/Acuerdo de Interconexion Cabal S.A. - Phoenix S.A. accesible.pdf,datos
